"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-09-27","1.8",",,W","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","17.2",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-09-28","3.9",",,W","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-09-29","2.6",",,W","19.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","15.6",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-09-30","2.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","15.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-01","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","15.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-02","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","14.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-03","0.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","16.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-04","0.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","15.6",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-05","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","16.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-06","1.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","12.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-07","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-08","1.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","11.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-09","1.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","12.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-10","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-11","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","7.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-12","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","13.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-13","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-14","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","8.9",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-15","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","7.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-16","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-17","2.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","6.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-18","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","8.9",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-19","0.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","10.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-20","0.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","11.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-21","1.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","13.9",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-22","0.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","16.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-23","0.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-24","2.2",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","11.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-25","1.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","7.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-26","2.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","10.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-27","1.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","7.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-28","1.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","7.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-29","1.4",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","11.1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-30","1.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","14.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-10-31","1.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","16.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-01","2.8",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","13.9",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-02","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-03","2.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-04","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-05","1.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","12.2",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-06","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-07","2.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","12.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-08","2.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","10.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-09","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","6.1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-10","1.5",",,W","2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","7.2",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-11","2.9",",,W","2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","12.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-12","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-13","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","2.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-14","2.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","2.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-15","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-16","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","7.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-17","2.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","6.7",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-18","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-19","1.0",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-20","1.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","11.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-21","3.1",",,W","39.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","2.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-22","2.7",",,W","13.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"4.4",",,W","2.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-23","3.7",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","2.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-24","4.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-25","1.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-26","2.1",",,W","4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","7.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-27","2.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","6.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-28","2.5",",,W","21.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","5.6",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-29","2.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","1.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-30","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-01","3.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.3",",,W","-2.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-02","2.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","-1.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-03","2.7",",,W","0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"5.6",",,W","0.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-04","2.0",",,W","0.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"5.6",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-05","3.8",",,W","2.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"4.4",",,W","-0.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-06","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-07","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-0.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-08","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.8",",,W","3.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-09","1.6",",,W","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-10","2.5",",,W","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-11","2.9",",,W","21.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-12","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-1.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-13",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"0.6",",,W","-2.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-14","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-3.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-15","2.3",",,W","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-16","2.3",",,W","23.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","3.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-17","2.3",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-18","1.2",",,W","8.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","5.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-19","3.0",",,W","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","2.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-20","3.8",",,W","1.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"2.8",",,W","0.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-21","4.7",",,W","3.8",",,W,2400","46.0",",,W,2400","50.0",",,W,2400",,,"0.6",",,W","-7.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-22",,,"0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"-6.0",",,W","-10.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-23","1.4",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"-0.5",",,W","-10.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-24","2.2",",,W","2.5",",,W,2400","25.0",",,W,2400","30.0",",,W,2400",,,"3.9",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-25","1.7",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"1.7",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-26","1.4",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"2.2",",,W","-4.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-27","0.5",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"6.7",",,W","-3.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-28","0.6",",,W","14.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","4.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-29","2.1",",,W","4.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","10.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-30","2.9",",,W","9.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-31","2.3",",,W","10.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","6.7",",,W",,,,,,,,,,
